snapshot_at,release_id,release_tag,channel,published_at,prerelease,asset_id,name,created_at,updated_at,size,content_type,download_count,delta,platform,architecture,edition,package_type,delivery_role,status
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","497716508","CMTrace-Open_Nightly_20260801_119_0e1baa95dc4d_x64.msi","2026-08-01T08:08:40Z","2026-08-01T08:08:41Z","14884864","application/x-msi","0","0","windows","x64","full","msi","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","498709445","CMTrace-Open_Nightly_20260802_120_2ae659c0eb05_x64.msi","2026-08-02T08:08:48Z","2026-08-02T08:08:49Z","14897152","application/x-msi","0","0","windows","x64","full","msi","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","499819889","CMTrace-Open_Nightly_20260803_121_614c8b004680_x64.msi","2026-08-03T08:35:14Z","2026-08-03T08:35:15Z","15040512","application/x-msi","1","0","windows","x64","full","msi","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","501081036","CMTrace-Open_Nightly_20260804_122_b54aea1f0eb6_x64.msi","2026-08-04T08:16:14Z","2026-08-04T08:16:14Z","15044608","application/x-msi","2","0","windows","x64","full","msi","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","502365024","CMTrace-Open_Nightly_20260805_123_8113e17886c5_x64.msi","2026-08-05T08:18:30Z","2026-08-05T08:18:31Z","15499264","application/x-msi","1","0","windows","x64","full","msi","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","503678103","CMTrace-Open_Nightly_20260806_124_208d7a49b51b_x64.msi","2026-08-06T08:17:57Z","2026-08-06T08:17:57Z","15532032","application/x-msi","0","","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","477677284","CMTrace-Open_Nightly_20260715_77_30b4e39e438c_x64-setup.exe","2026-07-15T07:59:12Z","2026-07-15T07:59:13Z","5966736","application/octet-stream","1","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","478928728","CMTrace-Open_Nightly_20260716_78_d6d4c7235666_x64-setup.exe","2026-07-16T08:05:40Z","2026-07-16T08:05:41Z","5999688","application/octet-stream","2","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","480128629","CMTrace-Open_Nightly_20260717_79_d6d4c7235666_x64-setup.exe","2026-07-17T08:01:38Z","2026-07-17T08:01:39Z","6009088","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","481283322","CMTrace-Open_Nightly_20260718_80_d6d4c7235666_x64-setup.exe","2026-07-18T07:53:19Z","2026-07-18T07:53:20Z","6011232","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","482212927","CMTrace-Open_Nightly_20260719_81_d6d4c7235666_x64-setup.exe","2026-07-19T08:03:33Z","2026-07-19T08:03:34Z","6021928","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","484083029","CMTrace-Open_Nightly_20260721_83_a177e01791a6_x64-setup.exe","2026-07-21T00:52:57Z","2026-07-21T00:52:58Z","6948416","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","485324230","CMTrace-Open_Nightly_20260722_86_f94de41c40c0_x64-setup.exe","2026-07-22T00:41:06Z","2026-07-22T00:41:06Z","6944752","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","486519502","CMTrace-Open_Nightly_20260722_91_053377ee8a9d_x64-setup.exe","2026-07-22T23:17:31Z","2026-07-22T23:17:32Z","6900296","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","487786400","CMTrace-Open_Nightly_20260723_105_c5e3ebcba48b_x64-setup.exe","2026-07-24T00:03:17Z","2026-07-24T00:03:17Z","6952016","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","488681778","CMTrace-Open_Nightly_20260724_111_5a6559b846f7_x64-setup.exe","2026-07-24T18:12:22Z","2026-07-24T18:12:23Z","6974136","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","489278581","CMTrace-Open_Nightly_20260725_112_f1331120ab2f_x64-setup.exe","2026-07-25T08:01:53Z","2026-07-25T08:01:53Z","6035872","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","490177392","CMTrace-Open_Nightly_20260726_113_f1331120ab2f_x64-setup.exe","2026-07-26T08:10:04Z","2026-07-26T08:10:05Z","6035336","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","491216605","CMTrace-Open_Nightly_20260727_114_7a5721906492_x64-setup.exe","2026-07-27T08:33:27Z","2026-07-27T08:33:27Z","7014376","application/octet-stream","2","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","492463650","CMTrace-Open_Nightly_20260728_115_d43d372df66c_x64-setup.exe","2026-07-28T08:15:11Z","2026-07-28T08:15:12Z","7016752","application/octet-stream","1","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","493790077","CMTrace-Open_Nightly_20260729_116_5a6470a0e9d6_x64-setup.exe","2026-07-29T08:18:30Z","2026-07-29T08:18:31Z","7042456","application/octet-stream","3","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","495096639","CMTrace-Open_Nightly_20260730_117_cf4fb41b3dac_x64-setup.exe","2026-07-30T08:10:49Z","2026-07-30T08:10:50Z","7090144","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","496437400","CMTrace-Open_Nightly_20260731_118_a7c63101de44_x64-setup.exe","2026-07-31T08:22:39Z","2026-07-31T08:22:39Z","7095352","application/octet-stream","1","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","497716501","CMTrace-Open_Nightly_20260801_119_0e1baa95dc4d_x64-setup.exe","2026-08-01T08:08:40Z","2026-08-01T08:08:40Z","7112152","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","498709438","CMTrace-Open_Nightly_20260802_120_2ae659c0eb05_x64-setup.exe","2026-08-02T08:08:47Z","2026-08-02T08:08:48Z","7127944","application/octet-stream","1","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","499819876","CMTrace-Open_Nightly_20260803_121_614c8b004680_x64-setup.exe","2026-08-03T08:35:13Z","2026-08-03T08:35:14Z","7202312","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","501081021","CMTrace-Open_Nightly_20260804_122_b54aea1f0eb6_x64-setup.exe","2026-08-04T08:16:13Z","2026-08-04T08:16:13Z","7199984","application/octet-stream","1","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","502365017","CMTrace-Open_Nightly_20260805_123_8113e17886c5_x64-setup.exe","2026-08-05T08:18:29Z","2026-08-05T08:18:30Z","7589952","application/octet-stream","0","0","windows","x64","full","nsis-setup","mixed-manual-update","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","503678090","CMTrace-Open_Nightly_20260806_124_208d7a49b51b_x64-setup.exe","2026-08-06T08:17:56Z","2026-08-06T08:17:57Z","7590176","application/octet-stream","1","","windows","x64","full","nsis-setup","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","477677273","CMTrace-Open-Lite_Nightly_20260715_77_30b4e39e438c_x64.exe","2026-07-15T07:59:11Z","2026-07-15T07:59:12Z","20370176","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","477677289","CMTrace-Open_Nightly_20260715_77_30b4e39e438c_x64.exe","2026-07-15T07:59:12Z","2026-07-15T07:59:13Z","23563520","application/octet-stream","1","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","478928719","CMTrace-Open-Lite_Nightly_20260716_78_d6d4c7235666_x64.exe","2026-07-16T08:05:39Z","2026-07-16T08:05:40Z","20533504","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","478928731","CMTrace-Open_Nightly_20260716_78_d6d4c7235666_x64.exe","2026-07-16T08:05:40Z","2026-07-16T08:05:41Z","23811840","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","480128605","CMTrace-Open-Lite_Nightly_20260717_79_d6d4c7235666_x64.exe","2026-07-17T08:01:37Z","2026-07-17T08:01:38Z","20541696","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","480128634","CMTrace-Open_Nightly_20260717_79_d6d4c7235666_x64.exe","2026-07-17T08:01:38Z","2026-07-17T08:01:40Z","23813376","application/octet-stream","1","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","481283311","CMTrace-Open-Lite_Nightly_20260718_80_d6d4c7235666_x64.exe","2026-07-18T07:53:18Z","2026-07-18T07:53:19Z","20542728","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","481283324","CMTrace-Open_Nightly_20260718_80_d6d4c7235666_x64.exe","2026-07-18T07:53:19Z","2026-07-18T07:53:21Z","23813896","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","482212916","CMTrace-Open-Lite_Nightly_20260719_81_d6d4c7235666_x64.exe","2026-07-19T08:03:32Z","2026-07-19T08:03:34Z","20541192","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","482212930","CMTrace-Open_Nightly_20260719_81_d6d4c7235666_x64.exe","2026-07-19T08:03:34Z","2026-07-19T08:03:35Z","23812872","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","484082996","CMTrace-Open-Lite_Nightly_20260721_83_a177e01791a6_x64.exe","2026-07-21T00:52:57Z","2026-07-21T00:52:58Z","20749056","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","484083039","CMTrace-Open_Nightly_20260721_83_a177e01791a6_x64.exe","2026-07-21T00:52:58Z","2026-07-21T00:52:59Z","27555592","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","485324217","CMTrace-Open-Lite_Nightly_20260722_86_f94de41c40c0_x64.exe","2026-07-22T00:41:05Z","2026-07-22T00:41:06Z","20745984","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","485324232","CMTrace-Open_Nightly_20260722_86_f94de41c40c0_x64.exe","2026-07-22T00:41:06Z","2026-07-22T00:41:07Z","27536640","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","486519491","CMTrace-Open-Lite_Nightly_20260722_91_053377ee8a9d_x64.exe","2026-07-22T23:17:31Z","2026-07-22T23:17:32Z","20794112","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","486519503","CMTrace-Open_Nightly_20260722_91_053377ee8a9d_x64.exe","2026-07-22T23:17:32Z","2026-07-22T23:17:33Z","27370752","application/octet-stream","1","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","487786390","CMTrace-Open-Lite_Nightly_20260723_105_c5e3ebcba48b_x64.exe","2026-07-24T00:03:16Z","2026-07-24T00:03:17Z","20792072","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","487786402","CMTrace-Open_Nightly_20260723_105_c5e3ebcba48b_x64.exe","2026-07-24T00:03:17Z","2026-07-24T00:03:18Z","27485952","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","488681748","CMTrace-Open-Lite_Nightly_20260724_111_5a6559b846f7_x64.exe","2026-07-24T18:12:21Z","2026-07-24T18:12:22Z","20794632","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","488681783","CMTrace-Open_Nightly_20260724_111_5a6559b846f7_x64.exe","2026-07-24T18:12:22Z","2026-07-24T18:12:24Z","27699976","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","489278554","CMTrace-Open-Lite_Nightly_20260725_112_f1331120ab2f_x64.exe","2026-07-25T08:01:51Z","2026-07-25T08:01:53Z","20565760","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","489278593","CMTrace-Open_Nightly_20260725_112_f1331120ab2f_x64.exe","2026-07-25T08:01:53Z","2026-07-25T08:01:54Z","23834368","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","490177379","CMTrace-Open-Lite_Nightly_20260726_113_f1331120ab2f_x64.exe","2026-07-26T08:10:04Z","2026-07-26T08:10:04Z","20567304","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","490177397","CMTrace-Open_Nightly_20260726_113_f1331120ab2f_x64.exe","2026-07-26T08:10:05Z","2026-07-26T08:10:06Z","23834376","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","491216596","CMTrace-Open-Lite_Nightly_20260727_114_7a5721906492_x64.exe","2026-07-27T08:33:26Z","2026-07-27T08:33:27Z","20921096","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","491216609","CMTrace-Open_Nightly_20260727_114_7a5721906492_x64.exe","2026-07-27T08:33:27Z","2026-07-27T08:33:28Z","27651848","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","492463643","CMTrace-Open-Lite_Nightly_20260728_115_d43d372df66c_x64.exe","2026-07-28T08:15:10Z","2026-07-28T08:15:11Z","20920576","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
